s36_cagr,s36_maxdd,s36_sharpe,b6040_cagr,b6040_maxdd,b6040_sharpe,outperform_cagr,outperform_sharpe,hit_cagr_target,hit_dd_limit,hit_both,severe_dd
0.13568267747838592,-0.11672254962466466,1.073977119225701,0.026653055163158523,-0.29142364173445123,0.1944617022643672,1,1,1,1,1,0
0.06586173640240012,-0.18915708409063214,0.6007335119470565,0.028382606868810223,-0.3564400328975226,0.22208520773815327,1,1,0,0,0,0
0.10738440522822801,-0.15183276946817736,0.9811349941934199,0.040767839045665166,-0.2839302715303088,0.35089973323697776,1,1,1,0,0,0
0.10006799575492753,-0.14418169802720093,0.9075790784571747,0.04078793374641365,-0.3149240270687972,0.39513425455025003,1,1,1,1,1,0
0.07502659181985738,-0.12855735596349616,0.599599060479139,0.07310206305734668,-0.2505727402809771,0.6260437467491753,1,0,1,1,1,0
0.11136965762005469,-0.1384725506110409,0.9253304508228406,0.04593884928743397,-0.4395575587896807,0.4222821389352108,1,1,1,1,1,0
0.1377093045284128,-0.07880391049765767,1.1950959541757837,0.11194980822631329,-0.13200212031929204,1.057933291880775,1,1,1,1,1,0
0.14119507586522495,-0.09697459685186893,1.2532646780678287,0.09033900847441267,-0.20212387974730905,0.7808790128068817,1,1,1,1,1,0
0.10474668189119662,-0.1350819920882842,0.8834275735791915,0.07111973250269998,-0.15089789939574572,0.6530815549767912,1,1,1,1,1,0
0.11380611103762894,-0.15717933724898236,1.0239828158480138,0.05314683690740307,-0.17907591113528687,0.519915137386028,1,1,1,0,0,0
0.12397052167288725,-0.09732322005427185,1.1586800591068622,0.07243382996153014,-0.21776821896859866,0.7083541481533318,1,1,1,1,1,0
0.11528741254497787,-0.1987515084567828,1.0289588549215714,0.08737084580368037,-0.23567235424109423,0.7068430123327138,1,1,1,0,0,0
0.14697132803487856,-0.13542349312230062,1.3849834798096314,0.09065643270714063,-0.09263052969938246,0.9391109490416094,1,1,1,1,1,0
0.1685403279532809,-0.08171640663818314,1.4064448074030371,0.11685745696865402,-0.11467642361621022,1.1285742458773231,1,1,1,1,1,0
0.12406363931803432,-0.0977642041074045,1.0387094510708061,0.05297795224202306,-0.22679289213910125,0.433221766240149,1,1,1,1,1,0
0.08611457120382715,-0.22133807549767748,0.696759982256674,0.04175390179340854,-0.3107837476453441,0.3135418085889158,1,1,1,0,0,1
0.100674648340904,-0.19546832502568645,0.7729891335995984,0.0741173685301797,-0.18355038911018118,0.6279279254291751,1,1,1,0,0,0
0.0905548810320671,-0.20272613116103444,0.8481816299250424,0.052542503322850376,-0.2799416899400624,0.457836218600359,1,1,1,0,0,1
0.14384547206592635,-0.08412877602178892,1.2188493633492403,0.08135052084600525,-0.1508445033812208,0.7586005977851888,1,1,1,1,1,0
0.15452584956440907,-0.0908414081925425,1.3594221351204063,0.05526631866217335,-0.2641867460752588,0.503212155193227,1,1,1,1,1,0
0.0929093552068545,-0.19665646156539163,0.7886330292734856,0.053733892351489176,-0.3634846723843196,0.432101154635116,1,1,1,0,0,0
0.11196647292028539,-0.11060699059533963,0.9966898940179262,0.06743382358201111,-0.17172472509559666,0.6875580484600117,1,1,1,1,1,0
0.10685708886593148,-0.11131420327756247,0.9967268330226002,0.09455998826760359,-0.16810486473086306,0.8479032005073679,1,1,1,1,1,0
0.06153509133964885,-0.179227976920872,0.5857962512768733,0.04018509422823824,-0.3017605163940985,0.354031591644688,1,1,0,0,0,0
