simulation,block_length,cagr,maxdd,terminal_wealth_multiple,final_capital,hit_cagr_target,hit_drawdown_limit,hit_both,severe_drawdown
4623,6,0.13741398833353302,-0.17974380463553163,9.93606468754231,99360.64687542309,True,False,False,False
4624,6,0.16806248507566313,-0.11303746635003309,15.96412129312081,159641.2129312081,True,True,True,False
4625,6,0.06542968809460192,-0.10848855057373497,3.0964126264337133,30964.126264337134,False,True,False,False
4626,6,0.12071242515338199,-0.09931455773920939,7.63214008807857,76321.4008807857,True,True,True,False
4627,6,0.08529707880655213,-0.15365035086563816,4.304776822681395,43047.768226813954,True,False,False,False
4628,6,0.07649296502471925,-0.15863044168818996,3.7227710584283678,37227.710584283675,True,False,False,False
4629,6,0.11150904508050252,-0.11614840263618742,6.58842876343559,65884.2876343559,True,True,True,False
4630,6,0.1472990625170394,-0.12575106522017476,11.594002518922938,115940.02518922937,True,True,True,False
4631,6,0.11081507406753643,-0.13026873378023296,6.515455790321278,65154.55790321278,True,True,True,False
4632,6,0.1326875281942872,-0.10488998387634241,9.224944919870179,92249.44919870178,True,True,True,False
4633,6,0.14444824066738504,-0.07930042308012775,11.090848666786814,110908.48666786814,True,True,True,False
4634,6,0.12412607997586345,-0.08835980520464759,8.05751745979687,80575.1745979687,True,True,True,False
4635,6,0.13184305079965442,-0.12603014990477424,9.10305966523053,91030.5966523053,True,True,True,False
4636,6,0.0971501225996918,-0.12702647222052588,5.224900185123432,52249.00185123432,True,True,True,False
4637,6,0.09570799886050807,-0.1262690846656812,5.10377090978989,51037.70909789889,True,True,True,False
4638,6,0.1208236557264859,-0.12825796923560817,7.645659931948067,76456.59931948068,True,True,True,False
4639,6,0.1656842689088851,-0.16322406599802808,15.394302593450869,153943.02593450868,True,False,False,False
4640,6,0.14203058941574787,-0.10001673171048342,10.680370150390104,106803.70150390104,True,True,True,False
4641,6,0.11783244724414277,-0.19900853250374595,7.289840485342429,72898.40485342429,True,False,False,False
4642,6,0.09986120813589472,-0.11587013382499944,5.4599954368853965,54599.95436885396,True,True,True,False
4643,6,0.09343491570234086,-0.10628516915225994,4.9182136340195655,49182.136340195655,True,True,True,False
4644,6,0.1339097133049847,-0.09648064755867425,9.404076375697443,94040.76375697443,True,True,True,False
4645,6,0.12336047190481203,-0.12291779057111274,7.960211922507465,79602.11922507465,True,True,True,False
4646,6,0.15942491110423984,-0.07239763695233536,13.984926441325536,139849.26441325535,True,True,True,False
4647,6,0.09099386363544015,-0.1604046469164665,4.726044687558532,47260.446875585316,True,False,False,False
4648,6,0.14146584101100812,-0.08412877602178892,10.586573038363653,105865.73038363653,True,True,True,False
4649,6,0.08604852364547355,-0.14096271229837765,4.358241186127876,43582.411861278764,True,True,True,False
4650,6,0.12260060601886758,-0.11032410595068132,7.864733722551933,78647.33722551932,True,True,True,False
4651,6,0.12421385123445838,-0.10566544078123075,8.06874427344162,80687.4427344162,True,True,True,False
4652,6,0.12211819379495648,-0.11825349252339279,7.804680057586239,78046.80057586239,True,True,True,False
4653,6,0.14439016362037638,-0.1345475529723288,11.080815912136357,110808.15912136357,True,True,True,False
4654,6,0.13983141321112846,-0.09748437563868362,10.319478595490093,103194.78595490093,True,True,True,False
4655,6,0.05946052242890176,-0.1769768562372407,2.801207109419953,28012.071094199528,False,False,False,False
4656,6,0.11798305300298995,-0.09175355332636803,7.307375574214432,73073.75574214432,True,True,True,False
4657,6,0.13867514050738938,-0.11308479478179301,10.134378806517288,101343.78806517288,True,True,True,False
4658,6,0.11266499995490364,-0.14072120546402,6.7116960853882945,67116.96085388295,True,True,True,False
4659,6,0.08777371177674986,-0.13150159082178148,4.483367119176507,44833.671191765075,True,True,True,False
4660,6,0.14478162932279792,-0.12000292247294342,11.148607329192691,111486.0732919269,True,True,True,False
4661,6,0.09131963256365627,-0.12470897206667075,4.751274238502312,47512.74238502311,True,True,True,False
4662,6,0.1482440747588314,-0.11332499918758487,11.765493066135257,117654.93066135257,True,True,True,False
4663,6,0.1132289489565188,-0.18205614247541346,6.772620855118558,67726.20855118558,True,False,False,False
4664,6,0.08338631732861335,-0.18387410996725806,4.1716033720215835,41716.03372021583,True,False,False,False
4665,6,0.13000371962734247,-0.09450910878370544,8.84282579440069,88428.25794400691,True,True,True,False
4666,6,0.18865496681831018,-0.07453610933669563,21.801946410985416,218019.46410985416,True,True,True,False
4667,6,0.10911421253907538,-0.20811582480301571,6.339818490584484,63398.18490584484,True,False,False,True
4668,6,0.09349431153146015,-0.1399483636170985,4.922980154875971,49229.80154875971,True,True,True,False
4669,6,0.1035828815472224,-0.14969208002631507,5.799025715367471,57990.25715367471,True,True,True,False
4670,6,0.13115911084336673,-0.10062155447842447,9.005460902191942,90054.60902191942,True,True,True,False
4671,6,0.11585607931119557,-0.1645625428536276,7.063380663376411,70633.8066337641,True,False,False,False
4672,6,0.123794784019156,-0.08903922066450842,8.015274147713418,80152.74147713419,True,True,True,False
4673,6,0.10415009838388145,-0.18095801458889815,5.852409763148462,58524.09763148463,True,False,False,False
4674,6,0.14283165386168073,-0.12907159848389482,10.814762470206412,108147.62470206413,True,True,True,False
4675,6,0.1142498060461985,-0.13895087613762724,6.884236491412941,68842.36491412942,True,True,True,False
4676,6,0.13845896174065042,-0.09949933356484475,10.10012182981786,101001.2182981786,True,True,True,False
4677,6,0.15453107079359052,-0.09619843412013929,12.968815606999643,129688.15606999643,True,True,True,False
4678,6,0.1377984384393416,-0.12416490642349087,9.99612731305354,99961.2731305354,True,True,True,False
4679,6,0.13360187050001704,-0.08468664637126333,9.358650101081125,93586.50101081125,True,True,True,False
4680,6,0.09549885881909437,-0.13360448606547926,5.086426141491737,50864.26141491737,True,True,True,False
4681,6,0.1278856406730935,-0.17230899073241546,8.551855860070356,85518.55860070356,True,False,False,False
4682,6,0.15989170764705496,-0.10366255388459777,14.085677592562147,140856.77592562148,True,True,True,False
4683,6,0.101402186277608,-0.11647773453757171,5.598037803088099,55980.37803088099,True,True,True,False
4684,6,0.11058537320621364,-0.11647773453757182,6.491470637549352,64914.706375493515,True,True,True,False
4685,6,0.12160679183378553,-0.0957904520612829,7.741490351985524,77414.90351985524,True,True,True,False
4686,6,0.13064648394332234,-0.1475111449383174,8.93295715895446,89329.5715895446,True,True,True,False
4687,6,0.09161493906898555,-0.16849240580119296,4.7742543996423175,47742.54399642318,True,False,False,False
4688,6,0.1256509407038664,-0.156088625095673,8.254675502374575,82546.75502374575,True,False,False,False
4689,6,0.07088805710886303,-0.15111624865483964,3.3918450783444523,33918.450783444525,True,False,False,False
4690,6,0.11203135291522903,-0.11209555308042463,6.6438589635958,66438.58963595801,True,True,True,False
4691,6,0.11333469516449779,-0.13335120496169128,6.784102837006481,67841.02837006481,True,True,True,False
4692,6,0.13214041416172306,-0.08193397992915175,9.145804316418904,91458.04316418903,True,True,True,False
4693,6,0.07838526166179638,-0.2165617502966587,3.841215413151966,38412.15413151966,True,False,False,True
4694,6,0.12849467089452182,-0.09546217013000746,8.634581777563914,86345.81777563914,True,True,True,False
4695,6,0.14708648470791497,-0.18466977305196763,11.555752640072033,115557.52640072032,True,False,False,False
4696,6,0.1128725015305363,-0.1579262399475374,6.734052574328476,67340.52574328476,True,False,False,False
4697,6,0.10502466078081629,-0.11523940559784995,5.93562975051412,59356.2975051412,True,True,True,False
4698,6,0.11608278184017129,-0.1102435315137319,7.0890158280752535,70890.15828075254,True,True,True,False
4699,6,0.10022794516107458,-0.10989466948517357,5.492553678323898,54925.53678323898,True,True,True,False
4700,6,0.11151679437114437,-0.10576367954430921,6.589247961306428,65892.47961306428,True,True,True,False
4701,6,0.12002976964221967,-0.11968802546364143,7.549657709030675,75496.57709030675,True,True,True,False
4702,6,0.12113447537987865,-0.14799782275928064,7.683559360021652,76835.59360021653,True,True,True,False
4703,6,0.1715802769864363,-0.09285119617879334,16.843600259180416,168436.00259180416,True,True,True,False
4704,6,0.14127069661059166,-0.13480094613342375,10.554343335332153,105543.43335332152,True,True,True,False
4705,6,0.13343273899726982,-0.07880391049765789,9.333780752367394,93337.80752367394,True,True,True,False
4706,6,0.11298087853149674,-0.14257088555108688,6.745757179191566,67457.57179191566,True,True,True,False
4707,6,0.15540061760959745,-0.13688649161388722,13.144112992017831,131441.12992017833,True,True,True,False
4708,6,0.14377659803381126,-0.1298274231795462,10.975345056216563,109753.45056216563,True,True,True,False
4709,6,0.14618927739223864,-0.12446246074130451,11.395623358370074,113956.23358370074,True,True,True,False
4710,6,0.1493225879966309,-0.0933687187613077,11.96413489398672,119641.34893986721,True,True,True,False
4711,6,0.10113071877078994,-0.11075008247794549,5.57348282387258,55734.8282387258,True,True,True,False
4712,6,0.142563211351884,-0.1381676088914675,10.769549800392959,107695.49800392959,True,True,True,False
4713,6,0.08941124190634242,-0.15931724292739757,4.605265827965389,46052.658279653886,True,False,False,False
4714,6,0.14767978815057248,-0.08412877602178881,11.66280669916066,116628.0669916066,True,True,True,False
4715,6,0.10534249383424665,-0.21333338073425212,5.96614929895696,59661.492989569604,True,False,False,True
4716,6,0.13786432027948736,-0.11609838353213231,10.006454364960524,100064.54364960524,True,True,True,False
4717,6,0.12643013692973248,-0.09783288359979325,8.357171706060953,83571.71706060953,True,True,True,False
4718,6,0.10407048793621598,-0.226726061763185,5.8448892812149325,58448.89281214932,True,False,False,True
4719,6,0.06583306714457637,-0.13927227851820334,3.117385811454893,31173.85811454893,False,True,False,False
4720,6,0.10609889895738389,-0.1664805620064288,6.039379033942011,60393.79033942011,True,False,False,False
4721,6,0.10078233941101944,-0.1404462660185024,5.542119892741883,55421.19892741882,True,True,True,False
4722,6,0.11908882476577576,-0.12233537033806385,7.437345669655647,74373.45669655647,True,True,True,False
4723,6,0.12159196171401199,-0.1932200053449119,7.739665142144717,77396.65142144717,True,False,False,False
4724,6,0.09856018301246916,-0.10560694048337238,5.345956222573461,53459.56222573461,True,True,True,False
4725,6,0.1258400968167117,-0.11360270058482846,8.279447642584328,82794.47642584328,True,True,True,False
4726,6,0.11674805627324569,-0.08412877602178892,7.164751964146114,71647.51964146114,True,True,True,False
4727,6,0.10622803261087022,-0.10974926221408743,6.051965305344265,60519.65305344265,True,True,True,False
4728,6,0.10126415696871183,-0.1404099283713317,5.585539941634634,55855.39941634634,True,True,True,False
4729,6,0.07062044187971495,-0.24595953032683837,3.376760885892866,33767.60885892866,True,False,False,True
4730,6,0.09760280555279777,-0.11931683940170879,5.263478873029128,52634.78873029128,True,True,True,False
4731,6,0.06772607511693862,-0.1254495349895588,3.2176142069155236,32176.142069155238,False,True,False,False
4732,6,0.08159062104543535,-0.18192343986805148,4.050002353997193,40500.02353997193,True,False,False,False
4733,6,0.1189504275276434,-0.18894881635742988,7.420960106674141,74209.60106674141,True,False,False,False
4734,6,0.08044100893644313,-0.10522170057388913,3.973917984446617,39739.17984446617,True,True,True,False
4735,6,0.12312775193234926,-0.16344219121215875,7.930854725018743,79308.54725018743,True,False,False,False
4736,6,0.11793068044300292,-0.14397456468728287,7.301273305718492,73012.73305718493,True,True,True,False
4737,6,0.06998830394581779,-0.15327926203087694,3.3413813382430373,33413.81338243037,False,False,False,False
4738,6,0.13318518678063418,-0.0861658594803908,9.297492753318124,92974.92753318124,True,True,True,False
4739,6,0.11245212308958119,-0.13825809700937675,6.688833273004133,66888.33273004132,True,True,True,False
4740,6,0.1283306883404598,-0.12356958352593972,8.612233662738475,86122.33662738475,True,True,True,False
4741,6,0.06572938097380954,-0.15701417889986102,3.1119820126710476,31119.820126710474,False,False,False,False
4742,6,0.13184301601206938,-0.12257540593609295,9.103054675720763,91030.54675720763,True,True,True,False
4743,6,0.14372922392100929,-0.0791439854657694,10.967241060536589,109672.41060536589,True,True,True,False
4744,6,0.0823108795602221,-0.18423466912947328,4.09836935816004,40983.693581600404,True,False,False,False
4745,6,0.1258129626569111,-0.13448033331507458,8.275889810375654,82758.89810375654,True,True,True,False
4746,6,0.15484360907925088,-0.09807816899339583,13.031566548142484,130315.66548142485,True,True,True,False
4747,6,0.15658182531628295,-0.1097839070122576,13.385825166629951,133858.2516662995,True,True,True,False
4748,6,0.1643941385213208,-0.09852038756511905,15.093276277206535,150932.76277206535,True,True,True,False
4749,6,0.12182485154617417,-0.09637675065058549,7.768374898302763,77683.74898302763,True,True,True,False
4750,6,0.09700496492479194,-0.11209626709328635,5.212586134697465,52125.86134697465,True,True,True,False
4751,6,0.11407780615467433,-0.105379360461059,6.865310015370696,68653.10015370695,True,True,True,False
4752,6,0.14672951285068248,-0.09764790151232094,11.491789256327047,114917.89256327048,True,True,True,False
4753,6,0.1152742848636461,-0.12658003402275964,6.997992106330658,69979.92106330658,True,True,True,False
4754,6,0.11377994840197148,-0.17358308451218296,6.832650550182347,68326.50550182347,True,False,False,False
4755,6,0.12914425181240907,-0.10483800243081964,8.723647979916311,87236.47979916312,True,True,True,False
4756,6,0.1369088473206863,-0.12265483365476015,9.85766426543487,98576.6426543487,True,True,True,False
4757,6,0.13539772598577837,-0.11552007761066208,9.626602172176824,96266.02172176824,True,True,True,False
